smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,penalty,final_score,parent_seed
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21F,7.2295739391692475,0.0755669424582242,0.8205771619428531,311.32000000000005,2.11132,78.21000000000001,2,5,0.0,7.56429557768245,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21C,7.223703291740653,0.07206838689942201,0.8230028305779973,307.3570000000001,2.40932,78.21000000000001,2,5,0.0,7.563136320130231,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.294631166154987,0.039734574823335034,0.6090792397956031,409.9210000000001,4.841300000000004,70.15,2,5,0.0,7.559436211229454,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21F,7.18735923140901,0.06977757552497178,0.8429429815977331,310.33200000000005,2.639220000000001,65.85,2,4,0.0,7.539053146682905,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21C,7.17504807868612,0.06720880435005651,0.8432390294272805,306.3690000000001,2.9372200000000017,65.85,2,4,0.0,7.529458789049704,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21Cl,7.21118615875194,0.07063197888402768,0.6458991450612528,327.7750000000001,2.3806200000000004,78.21000000000001,2,5,0.0,7.463503752398538,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21Br,7.219682160622504,0.06894369552172269,0.6183086827782525,372.22600000000006,2.5367200000000008,78.21000000000001,2,5,0.0,7.459892806489908,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21Cl,7.163948219703538,0.06564917951473946,0.6622734583093505,326.78700000000003,2.908520000000001,65.85,2,4,0.0,7.429435769343473,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21Br,7.174358240388328,0.06516160893914602,0.6336670842679817,371.23800000000006,3.0646200000000015,65.85,2,4,0.0,7.426030173583173,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21
CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC1,7.151611951827382,0.04170048584351438,0.6294423813938551,424.9360000000002,3.602800000000002,73.39,2,6,0.0,7.424632656680795,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
C=CC(=O)C(C)c1cc2c(Cc3cccc(Br)c3)ncnc2cn1,7.119410901864245,0.051044364108901494,0.619838111766983,382.261,4.2367000000000035,55.74,0,4,0.0,7.378285593638835,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOCl,8.250875037195476,0.07245122295088659,0.2262717043546868,504.3530000000002,5.1864000000000035,106.85000000000001,2,7,1.0,7.291559666421932,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOCl,8.250875037195474,0.07245122295088753,0.19733944060478167,518.3800000000002,5.576500000000004,106.85000000000001,2,7,1.0,7.277093534546978,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1Br,7.647019569566744,0.07123252796723145,0.3941028499870927,504.7910000000001,4.935300000000003,61.36000000000001,1,5,0.5,7.272838466593059,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOBr,8.226105593435184,0.07873261829314644,0.2033797888860197,548.8040000000001,5.342500000000003,106.85000000000001,2,7,1.0,7.249062869585048,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOF,8.195684568409481,0.06395567528103611,0.21176512416293783,501.9250000000002,5.3072000000000035,106.85000000000001,2,7,1.0,7.237611455209914,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NOBr,8.226105593435184,0.07873261829314701,0.17748351195145426,562.8310000000001,5.732600000000003,106.85000000000001,2,7,1.0,7.236114731117764,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO
O=C(O)CCCNc1c(Cl)cccc1Nc1ncnc2ccncc12,6.971708951053432,0.0397731127961,0.5541186007136436,357.8010000000001,3.698500000000002,100.03,3,6,0.0,7.208995138614154,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12
OCCNc1c(Cl)cccc1Nc1ncnc2ccncc12,6.828935443876607,0.023199404832548978,0.6713140375099609,315.76400000000007,2.8260000000000005,82.96,3,6,0.0,7.141393057799038,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12
C/C=C/C(=O)Cc1cc2c(Cc3cccc(Br)c3)ncnc2cn1,6.8365798903729225,0.03949958789672263,0.62469487794401,382.261,4.065800000000004,55.74,0,4,0.0,7.109427741448205,C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
Cc1cccc(NC2=NC=NC3=CC=C(NC(=O)C=N)C32)c1,5.942981277717225,0.058190395998232336,0.7440832640632529,293.33000000000004,2.0106899999999994,89.69999999999999,3,5,0.0,6.256832513750619,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21
Cc1cccc(NC2=NC=NC3=CN=C(NC(=O)C=N)C32)c1,5.868298948701949,0.054940953028821016,0.7193229596973815,294.31800000000004,1.4827899999999998,102.06,3,6,0.0,6.173019475521818,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21
