source_dataset,source_record_id,smiles_canonical,ic50_nm,pIC50,year,year_source,year_confidence,molecule_chembl_id,document_chembl_id,bindingdb_reactant_set_id
chembl,115914,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.5,9.30102999566398,2001.0,document_chembl_id,0.95,CHEMBL136404,CHEMBL1134843,
chembl,115915,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.7,8.113509274827518,2001.0,document_chembl_id,0.95,CHEMBL136404,CHEMBL1134843,
chembl,116920,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,54100.0,4.266802734893431,1994.0,document_chembl_id,0.95,CHEMBL291979,CHEMBL1127560,
chembl,116922,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21,100000.0,4.0,1994.0,document_chembl_id,0.95,CHEMBL62843,CHEMBL1127560,
chembl,117213,C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.17,9.769551078621726,2001.0,document_chembl_id,0.95,CHEMBL334697,CHEMBL1134843,
chembl,117214,C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,13.0,7.886056647693163,2001.0,document_chembl_id,0.95,CHEMBL334697,CHEMBL1134843,
chembl,117228,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.73,9.136677139879543,2001.0,document_chembl_id,0.95,CHEMBL434827,CHEMBL1134843,
chembl,117229,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,21.0,7.67778070526608,2001.0,document_chembl_id,0.95,CHEMBL434827,CHEMBL1134843,
chembl,117231,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,21.0,7.67778070526608,2001.0,document_chembl_id,0.95,CHEMBL434827,CHEMBL1134843,
chembl,118168,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc([N+](=O)[O-])ccc3n2C)c(C(=O)Nc2ccccc2)c2cc([N+](=O)[O-])ccc21,5000.0,5.301029995663981,1994.0,document_chembl_id,0.95,CHEMBL64430,CHEMBL1127560,
chembl,118461,C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.7,8.568636235841012,2001.0,document_chembl_id,0.95,CHEMBL137082,CHEMBL1134843,
chembl,118462,C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,156.0,6.806875401645538,2001.0,document_chembl_id,0.95,CHEMBL137082,CHEMBL1134843,
chembl,118835,COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1,330.0,6.481486060122112,1998.0,document_chembl_id,0.95,CHEMBL324926,CHEMBL1131066,
chembl,118874,Clc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,82.0,7.086186147616283,1997.0,document_chembl_id,0.95,CHEMBL53311,CHEMBL1130057,
chembl,119381,CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,1000.0,6.0,1994.0,document_chembl_id,0.95,CHEMBL62176,CHEMBL1127560,
chembl,119396,COC(=O)c1cc(NCc2cccc(O)c2)ccc1O,21000.0,4.6777807052660805,1993.0,document_chembl_id,0.95,CHEMBL423159,CHEMBL1127084,
chembl,119990,CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,0.76,9.119186407719209,1997.0,document_chembl_id,0.95,CHEMBL299622,CHEMBL1130057,
chembl,119991,CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,30.0,7.522878745280337,1997.0,document_chembl_id,0.95,CHEMBL299622,CHEMBL1130057,
chembl,120871,C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.6,8.795880017344075,2001.0,document_chembl_id,0.95,CHEMBL138363,CHEMBL1134843,
chembl,120872,C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,44.0,7.356547323513812,2001.0,document_chembl_id,0.95,CHEMBL138363,CHEMBL1134843,
chembl,120874,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.55,9.259637310505756,2001.0,document_chembl_id,0.95,CHEMBL93464,CHEMBL1134843,
chembl,120875,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.7,8.060480747381382,2001.0,document_chembl_id,0.95,CHEMBL93464,CHEMBL1134843,
chembl,121309,Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,1.5,8.823908740944319,1997.0,document_chembl_id,0.95,CHEMBL53831,CHEMBL1130057,
chembl,121310,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,2.3,8.638272163982407,1997.0,document_chembl_id,0.95,CHEMBL299881,CHEMBL1130057,
chembl,121311,Clc1ncc2ncnc(Nc3ccccc3)c2n1,2550.0,5.5934598195660445,1997.0,document_chembl_id,0.95,CHEMBL50027,CHEMBL1130057,
chembl,121735,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,74.0,7.130768280269024,2002.0,document_chembl_id,0.95,CHEMBL31965,CHEMBL1135208,
chembl,122056,CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.7,8.568636235841012,2001.0,document_chembl_id,0.95,CHEMBL344486,CHEMBL1134843,
chembl,122057,CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,64.0,7.1938200260161125,2001.0,document_chembl_id,0.95,CHEMBL344486,CHEMBL1134843,
chembl,122059,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,0.61,9.214670164989233,2001.0,document_chembl_id,0.95,CHEMBL138940,CHEMBL1134843,
chembl,122060,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,14.0,7.853871964321762,2001.0,document_chembl_id,0.95,CHEMBL138940,CHEMBL1134843,
chembl,122062,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,14.0,7.853871964321762,2001.0,document_chembl_id,0.95,CHEMBL138940,CHEMBL1134843,
chembl,122509,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,150.0,6.823908740944319,1998.0,document_chembl_id,0.95,CHEMBL321193,CHEMBL1131066,
chembl,122513,CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,700.0,6.154901959985743,1998.0,document_chembl_id,0.95,CHEMBL419022,CHEMBL1131066,
chembl,122535,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,0.25,9.602059991327964,1997.0,document_chembl_id,0.95,CHEMBL53426,CHEMBL1130057,
chembl,122536,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,5.1,8.292429823902063,1997.0,document_chembl_id,0.95,CHEMBL53426,CHEMBL1130057,
chembl,122537,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.6,8.585026652029182,1997.0,document_chembl_id,0.95,CHEMBL53711,CHEMBL1130057,
chembl,122538,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,12.0,7.920818753952375,1997.0,document_chembl_id,0.95,CHEMBL53711,CHEMBL1130057,
chembl,123349,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.69,9.161150909262744,2001.0,document_chembl_id,0.95,CHEMBL344177,CHEMBL1134843,
chembl,123350,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,20.0,7.698970004336019,2001.0,document_chembl_id,0.95,CHEMBL344177,CHEMBL1134843,
chembl,123352,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.2,8.920818753952375,2001.0,document_chembl_id,0.95,CHEMBL136178,CHEMBL1134843,
chembl,123353,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1039.0,5.983384452442823,2001.0,document_chembl_id,0.95,CHEMBL136178,CHEMBL1134843,
chembl,123355,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.4,8.853871964321762,2001.0,document_chembl_id,0.95,CHEMBL136511,CHEMBL1134843,
chembl,123356,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.7,8.568636235841012,2001.0,document_chembl_id,0.95,CHEMBL136511,CHEMBL1134843,
chembl,123785,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,3.0,8.522878745280337,1997.0,document_chembl_id,0.95,CHEMBL416307,CHEMBL1130057,
chembl,124325,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1000.0,6.0,1994.0,document_chembl_id,0.95,CHEMBL44,CHEMBL1127678,
chembl,124595,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.45,8.838631997765026,2001.0,document_chembl_id,0.95,CHEMBL136102,CHEMBL1134843,
chembl,124596,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,193.0,6.714442690992226,2001.0,document_chembl_id,0.95,CHEMBL136102,CHEMBL1134843,
chembl,124598,C=CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.43,9.366531544420411,2001.0,document_chembl_id,0.95,CHEMBL336264,CHEMBL1134843,
chembl,125063,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,220.0,6.657577319177793,1998.0,document_chembl_id,0.95,CHEMBL104153,CHEMBL1131066,
chembl,125108,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,3.1,8.508638306165727,1997.0,document_chembl_id,0.95,CHEMBL53156,CHEMBL1130057,
chembl,125109,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,20.0,7.698970004336019,1997.0,document_chembl_id,0.95,CHEMBL53156,CHEMBL1130057,
chembl,125565,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1,80.0,7.096910013008056,2002.0,document_chembl_id,0.95,CHEMBL95774,CHEMBL1135208,
chembl,125665,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,9000.0,5.045757490560675,1993.0,document_chembl_id,0.95,CHEMBL131653,CHEMBL1127084,
chembl,125676,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,300.0,6.522878745280337,1994.0,document_chembl_id,0.95,CHEMBL268868,CHEMBL1127678,
chembl,125800,CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,8700.0,5.060480747381382,1994.0,document_chembl_id,0.95,CHEMBL7775,CHEMBL1127678,
chembl,126490,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,21.0,7.67778070526608,1997.0,document_chembl_id,0.95,CHEMBL53711,CHEMBL1130057,
chembl,127175,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,5300.0,5.275724130399211,1994.0,document_chembl_id,0.95,CHEMBL61119,CHEMBL1127560,
chembl,127421,O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,93.5,7.029188389127482,2001.0,document_chembl_id,0.95,CHEMBL335440,CHEMBL1134843,
chembl,127736,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,220.0,6.657577319177793,1998.0,document_chembl_id,0.95,CHEMBL50647,CHEMBL1131066,
chembl,127740,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,66.0,7.180456064458131,1998.0,document_chembl_id,0.95,CHEMBL320705,CHEMBL1131066,
chembl,127787,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1,2.3,8.638272163982407,1997.0,document_chembl_id,0.95,CHEMBL51228,CHEMBL1130057,
chembl,128255,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,9500.0,5.022276394711152,1993.0,document_chembl_id,0.95,CHEMBL129930,CHEMBL1127084,
chembl,128847,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,1000.0,6.0,1998.0,document_chembl_id,0.95,CHEMBL113863,CHEMBL1131066,
chembl,129395,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1450.0,5.838631997765026,2002.0,document_chembl_id,0.95,CHEMBL553,CHEMBL1135208,
chembl,129764,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.2,8.920818753952375,2001.0,document_chembl_id,0.95,CHEMBL92086,CHEMBL1134843,
chembl,129765,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,16.0,7.795880017344075,2001.0,document_chembl_id,0.95,CHEMBL92086,CHEMBL1134843,
chembl,130156,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,190.0,6.721246399047171,1998.0,document_chembl_id,0.95,CHEMBL109631,CHEMBL1131066,
chembl,130236,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,84.0,7.075720713938118,1997.0,document_chembl_id,0.95,CHEMBL52015,CHEMBL1130057,
chembl,130237,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,9.6,8.017728766960431,1997.0,document_chembl_id,0.95,CHEMBL53796,CHEMBL1130057,
chembl,130238,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,32.0,7.494850021680094,1997.0,document_chembl_id,0.95,CHEMBL53796,CHEMBL1130057,
chembl,130239,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.13,9.886056647693165,1997.0,document_chembl_id,0.95,CHEMBL51853,CHEMBL1130057,
chembl,130240,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,16.0,7.795880017344075,1997.0,document_chembl_id,0.95,CHEMBL51853,CHEMBL1130057,
chembl,130899,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,44000.0,4.356547323513812,1994.0,document_chembl_id,0.95,CHEMBL293913,CHEMBL1127560,
chembl,130926,COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O,10000.0,5.0,1993.0,document_chembl_id,0.95,CHEMBL133283,CHEMBL1127084,
chembl,130930,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,2500.0,5.6020599913279625,1994.0,document_chembl_id,0.95,CHEMBL7914,CHEMBL1127678,
chembl,130935,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,4500.0,5.346787486224656,1994.0,document_chembl_id,0.95,CHEMBL7914,CHEMBL1127678,
chembl,131068,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.1,8.958607314841775,2001.0,document_chembl_id,0.95,CHEMBL334801,CHEMBL1134843,
chembl,131069,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,57.0,7.244125144327507,2001.0,document_chembl_id,0.95,CHEMBL334801,CHEMBL1134843,
chembl,131071,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,57.0,7.244125144327507,2001.0,document_chembl_id,0.95,CHEMBL334801,CHEMBL1134843,
chembl,131445,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,510.0,6.292429823902063,1998.0,document_chembl_id,0.95,CHEMBL325589,CHEMBL1131066,
chembl,132037,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1040.0,5.982966660701219,2002.0,document_chembl_id,0.95,CHEMBL99024,CHEMBL1135208,
chembl,132094,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,20000.0,4.698970004336019,1994.0,document_chembl_id,0.95,CHEMBL59812,CHEMBL1127560,
chembl,132358,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.1,8.040958607678906,2001.0,document_chembl_id,0.95,CHEMBL434828,CHEMBL1134843,
chembl,132359,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,77.0,7.113509274827518,2001.0,document_chembl_id,0.95,CHEMBL434828,CHEMBL1134843,
chembl,132779,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5600.0,5.251811972993799,1998.0,document_chembl_id,0.95,CHEMBL49596,CHEMBL1131066,
chembl,132844,COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,4.3,8.366531544420413,1997.0,document_chembl_id,0.95,CHEMBL50519,CHEMBL1130057,
chembl,133314,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,40500.0,4.392544976785332,1994.0,document_chembl_id,0.95,CHEMBL293250,CHEMBL1127560,
chembl,133316,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,22300.0,4.651695136951839,1994.0,document_chembl_id,0.95,CHEMBL62701,CHEMBL1127560,
chembl,133541,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.91,9.040958607678906,2001.0,document_chembl_id,0.95,CHEMBL51659,CHEMBL1134843,
chembl,133542,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,3.4,8.468521082957745,2001.0,document_chembl_id,0.95,CHEMBL51659,CHEMBL1134843,
chembl,133544,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.75,8.756961951313706,2001.0,document_chembl_id,0.95,CHEMBL135142,CHEMBL1134843,
chembl,133545,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,35.0,7.455931955649724,2001.0,document_chembl_id,0.95,CHEMBL135142,CHEMBL1134843,
chembl,133547,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.6,8.795880017344075,2001.0,document_chembl_id,0.95,CHEMBL343722,CHEMBL1134843,
chembl,133548,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,120.0,6.920818753952375,2001.0,document_chembl_id,0.95,CHEMBL343722,CHEMBL1134843,
chembl,133984,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,490.0,6.309803919971486,1998.0,document_chembl_id,0.95,CHEMBL448154,CHEMBL1131066,
chembl,135131,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,1400.0,5.853871964321762,1998.0,document_chembl_id,0.95,CHEMBL50470,CHEMBL1131066,
chembl,135135,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,210.0,6.6777807052660805,1998.0,document_chembl_id,0.95,CHEMBL104244,CHEMBL1131066,
chembl,135211,CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,0.95,9.022276394711152,1997.0,document_chembl_id,0.95,CHEMBL53777,CHEMBL1130057,
chembl,135212,CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,22.0,7.657577319177793,1997.0,document_chembl_id,0.95,CHEMBL53777,CHEMBL1130057,
chembl,135765,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,4300.0,5.366531544420413,1994.0,document_chembl_id,0.95,CHEMBL293889,CHEMBL1127560,
chembl,136079,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.4,8.619788758288394,2001.0,document_chembl_id,0.95,CHEMBL140561,CHEMBL1134843,
chembl,136080,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,108.0,6.96657624451305,2001.0,document_chembl_id,0.95,CHEMBL140561,CHEMBL1134843,
chembl,136082,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,108.0,6.96657624451305,2001.0,document_chembl_id,0.95,CHEMBL140561,CHEMBL1134843,
chembl,136084,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,4.6,8.337242168318426,2001.0,document_chembl_id,0.95,CHEMBL345077,CHEMBL1134843,
chembl,136085,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,340.0,6.468521082957745,2001.0,document_chembl_id,0.95,CHEMBL345077,CHEMBL1134843,
chembl,136425,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,7500.0,5.1249387366083,1998.0,document_chembl_id,0.95,CHEMBL107472,CHEMBL1131066,
chembl,137102,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.1,8.958607314841775,2001.0,document_chembl_id,0.95,CHEMBL139044,CHEMBL1134843,
chembl,137103,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,27.0,7.568636235841012,2001.0,document_chembl_id,0.95,CHEMBL139044,CHEMBL1134843,
chembl,137105,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.76,9.119186407719209,2001.0,document_chembl_id,0.95,CHEMBL139095,CHEMBL1134843,
chembl,137106,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.4,8.619788758288394,2001.0,document_chembl_id,0.95,CHEMBL139095,CHEMBL1134843,
chembl,137444,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,80.0,7.096910013008056,1998.0,document_chembl_id,0.95,CHEMBL113070,CHEMBL1131066,
chembl,137455,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,910.0,6.040958607678906,1998.0,document_chembl_id,0.95,CHEMBL104779,CHEMBL1131066,
chembl,138233,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,92000.0,4.036212172654444,1993.0,document_chembl_id,0.95,CHEMBL319620,CHEMBL1127084,
chembl,138492,O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.37,9.431798275933003,2001.0,document_chembl_id,0.95,CHEMBL134371,CHEMBL1134843,
chembl,138953,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,260.0,6.585026652029182,1998.0,document_chembl_id,0.95,CHEMBL301612,CHEMBL1131066,
chembl,139013,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.78,9.10790539730952,1997.0,document_chembl_id,0.95,CHEMBL52765,CHEMBL1130057,
chembl,139014,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,11.0,7.958607314841775,1997.0,document_chembl_id,0.95,CHEMBL50344,CHEMBL1130057,
chembl,139390,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,11400.0,4.943095148663527,1994.0,document_chembl_id,0.95,CHEMBL293251,CHEMBL1127560,
chembl,139395,COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,3600.0,5.443697499232712,1994.0,document_chembl_id,0.95,CHEMBL60472,CHEMBL1127560,
chembl,139593,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,0.56,9.2518119729938,2001.0,document_chembl_id,0.95,CHEMBL342828,CHEMBL1134843,
chembl,139594,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,14.0,7.853871964321762,2001.0,document_chembl_id,0.95,CHEMBL342828,CHEMBL1134843,
chembl,139596,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,14.0,7.853871964321762,2001.0,document_chembl_id,0.95,CHEMBL342828,CHEMBL1134843,
chembl,139961,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,8700.0,5.060480747381382,1998.0,document_chembl_id,0.95,CHEMBL299194,CHEMBL1131066,
chembl,140014,CN(C)CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,35.0,7.455931955649724,1997.0,document_chembl_id,0.95,CHEMBL54067,CHEMBL1130057,
chembl,140478,CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,9900.0,5.004364805402449,1994.0,document_chembl_id,0.95,CHEMBL291359,CHEMBL1127560,
chembl,141071,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,4500.0,5.346787486224656,1998.0,document_chembl_id,0.95,CHEMBL109296,CHEMBL1131066,
chembl,141079,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,480.0,6.318758762624412,1998.0,document_chembl_id,0.95,CHEMBL111339,CHEMBL1131066,
chembl,141112,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,30.0,7.522878745280337,1997.0,document_chembl_id,0.95,CHEMBL52197,CHEMBL1130057,
chembl,142994,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,700.0,6.154901959985743,1994.0,document_chembl_id,0.95,CHEMBL7939,CHEMBL1127678,
chembl,142999,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,2200.0,5.657577319177793,1994.0,document_chembl_id,0.95,CHEMBL7939,CHEMBL1127678,
chembl,143005,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,2000.0,5.698970004336019,1994.0,document_chembl_id,0.95,CHEMBL8095,CHEMBL1127678,
chembl,143010,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,18000.0,4.7447274948966935,1994.0,document_chembl_id,0.95,CHEMBL8095,CHEMBL1127678,
chembl,143211,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.44,9.356547323513812,2001.0,document_chembl_id,0.95,CHEMBL345109,CHEMBL1134843,
